tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_anchor,m_internal,m_anchor_i,m_internal_i,m_tgt1,m_day,m_confirm_bar
A4_k1_close_nearest,1,2024-08-29 14:20:00+00:00,2024-08-29 14:19:00+00:00,21495.75,21081.0,2024-08-29 14:43:00+00:00,target,103.75,103.0,414.75,0.24834237492465341,0.2501506931886679,0.2549728752260398,-0.05123568414707655,206.0,21081.5,21475.25,11760,11939,21599.25,2024-08-29,11946
A4_k1_close_nearest,1,2024-08-29 15:10:00+00:00,2024-08-29 15:09:00+00:00,21599.25,21081.0,2024-08-29 16:00:00+00:00,time,-24.0,-25.0,518.25,-0.0482392667631452,-0.04630969609261939,0.05740472744814279,-0.12686927158707187,-50.0,21081.5,21568.75,11760,11954,21634.5,2024-08-29,11956
A4_k1_close_nearest,-1,2024-08-30 13:35:00+00:00,2024-08-30 13:34:00+00:00,21479.25,21635.0,2024-08-30 13:37:00+00:00,target,20.25,19.5,155.75,0.12520064205457465,0.13001605136436598,0.15248796147672553,-0.1653290529695024,39.0,21634.5,21517.25,11953,12201,21459.25,2024-08-30,12213
A4_k1_close_nearest,-1,2024-08-30 13:50:00+00:00,2024-08-30 13:49:00+00:00,21506.0,21635.0,2024-08-30 14:57:00+00:00,target,55.5,54.75,129.0,0.42441860465116277,0.43023255813953487,0.689922480620155,-0.5,109.5,21634.5,21519.5,11953,12213,21450.75,2024-08-30,12216
A4_k1_close_nearest,1,2024-08-30 15:05:00+00:00,2024-08-30 15:04:00+00:00,21442.25,21081.0,2024-08-30 16:00:00+00:00,time,-37.75,-38.75,361.25,-0.10726643598615918,-0.10449826989619378,0.009688581314878892,-0.2366782006920415,-77.5,21081.5,21393.75,11760,12115,21501.75,2024-08-30,12231
A4_k1_close_nearest,1,2024-09-02 13:40:00+00:00,2024-09-02 13:39:00+00:00,21570.5,21312.0,2024-09-02 13:44:00+00:00,target,10.25,9.5,258.5,0.0367504835589942,0.039651837524177946,0.061895551257253385,-0.005802707930367505,19.0,21312.5,21557.5,12250,12488,21580.5,2024-09-02,12490
A4_k1_close_nearest,1,2024-09-02 14:05:00+00:00,2024-09-02 14:04:00+00:00,21559.0,21312.0,2024-09-02 14:36:00+00:00,target,29.0,28.25,247.0,0.11437246963562753,0.11740890688259109,0.145748987854251,-0.11639676113360324,56.5,21312.5,21556.5,12250,12490,21587.75,2024-09-02,12495
A4_k1_close_nearest,-1,2024-09-04 13:45:00+00:00,2024-09-04 13:44:00+00:00,20886.0,21626.0,2024-09-04 14:00:00+00:00,target,89.25,88.5,740.0,0.1195945945945946,0.12060810810810811,0.14527027027027026,-0.06418918918918919,177.0,21625.5,20899.5,12533,12838,20797.0,2024-09-04,12995
A4_k1_close_nearest,1,2024-09-04 14:05:00+00:00,2024-09-04 14:04:00+00:00,20862.75,20766.25,2024-09-04 14:05:00+00:00,target,-2.75,-0.5,96.5,-0.0051813471502590676,-0.02849740932642487,0.023316062176165803,-0.2823834196891192,-1.0,20766.75,20786.0,12846,12964,20859.75,2024-09-04,12999
A4_k1_close_nearest,-1,2024-09-04 14:15:00+00:00,2024-09-04 14:14:00+00:00,20892.25,21626.0,2024-09-04 16:00:00+00:00,time,-58.25,-59.25,733.75,-0.08074957410562181,-0.07938671209540034,0.04735945485519591,-0.2252129471890971,-118.5,21625.5,20942.5,12533,12812,20797.0,2024-09-04,13001
A4_k1_close_nearest,-1,2024-09-05 13:35:00+00:00,2024-09-05 13:34:00+00:00,20854.75,21030.75,2024-09-05 14:00:00+00:00,stop,-175.75,-176.75,176.0,-1.0042613636363635,-0.9985795454545454,0.028409090909090908,-1.0411931818181819,-353.5,21030.25,20884.5,13030,13257,20810.5,2024-09-05,13269
A4_k1_close_nearest,1,2024-09-05 15:25:00+00:00,2024-09-05 15:24:00+00:00,20865.25,20766.25,2024-09-05 16:00:00+00:00,time,-61.5,-62.5,99.0,-0.6313131313131313,-0.6212121212121212,0.04040404040404041,-0.8156565656565656,-125.0,20766.75,20859.0,12846,13287,20965.25,2024-09-05,13291
A4_k1_close_nearest,1,2024-09-06 13:35:00+00:00,2024-09-06 13:34:00+00:00,20859.75,20645.75,2024-09-06 14:24:00+00:00,stop,-213.75,-214.75,214.0,-1.0035046728971964,-0.9988317757009346,0.1366822429906542,-1.0899532710280373,-429.5,20646.25,20849.5,13494,13538,20974.5,2024-09-06,13545
A4_k1_close_nearest,-1,2024-09-09 13:55:00+00:00,2024-09-09 13:54:00+00:00,20601.5,20915.5,2024-09-09 14:30:00+00:00,target,67.25,66.5,314.0,0.21178343949044587,0.214171974522293,0.24681528662420382,-0.19585987261146498,133.0,20915.0,20617.5,13543,13822,20534.5,2024-09-09,13825
A4_k1_close_nearest,1,2024-09-09 14:35:00+00:00,2024-09-09 14:34:00+00:00,20525.75,20279.25,2024-09-09 15:50:00+00:00,target,31.0,30.25,246.5,0.12271805273833672,0.1257606490872211,0.14705882352941177,-0.3488843813387424,60.5,20279.75,20519.75,13633,13812,20556.5,2024-09-09,13833
A4_k1_close_nearest,1,2024-09-10 13:35:00+00:00,2024-09-10 13:34:00+00:00,20719.5,20328.75,2024-09-10 13:35:00+00:00,target,1.25,0.5,390.75,0.0012795905310300703,0.003198976327575176,0.04030710172744722,-0.02431222008957134,1.0,20329.25,20691.75,13650,14091,20720.5,2024-09-10,14097
A4_k1_close_nearest,-1,2024-09-10 14:10:00+00:00,2024-09-10 14:09:00+00:00,20738.25,20764.75,2024-09-10 14:13:00+00:00,target,73.25,72.5,26.5,2.7358490566037736,2.7641509433962264,3.4245283018867925,-0.08490566037735849,145.0,20764.25,20748.75,14097,14102,20665.25,2024-09-10,14104
A4_k1_close_nearest,1,2024-09-10 14:20:00+00:00,2024-09-10 14:19:00+00:00,20672.25,20328.75,2024-09-10 14:29:00+00:00,target,48.5,47.75,343.5,0.13901018922852984,0.14119359534206696,0.17321688500727803,-0.0858806404657933,95.5,20329.25,20636.0,13650,14079,20720.5,2024-09-10,14106
A4_k1_close_nearest,1,2024-09-10 14:55:00+00:00,2024-09-10 14:54:00+00:00,20656.75,20328.75,2024-09-10 16:00:00+00:00,time,-90.5,-91.5,328.0,-0.27896341463414637,-0.2759146341463415,0.23246951219512196,-0.32164634146341464,-183.0,20329.25,20629.25,13650,14106,20759.0,2024-09-10,14113
A4_k1_close_nearest,1,2024-09-11 14:05:00+00:00,2024-09-11 14:04:00+00:00,20742.75,20524.5,2024-09-11 14:43:00+00:00,stop,-218.0,-219.0,218.25,-1.0034364261168385,-0.9988545246277205,0.011454753722794959,-1.032073310423826,-438.0,20525.0,20703.0,14045,14363,20871.75,2024-09-11,14379
A4_k1_close_nearest,1,2024-09-12 13:30:00+00:00,2024-09-12 13:29:00+00:00,21201.75,21040.0,2024-09-12 13:37:00+00:00,target,25.75,25.0,161.75,0.1545595054095827,0.15919629057187018,0.17619783616692428,-0.3044822256568779,50.0,21040.5,21194.75,14439,14643,21227.25,2024-09-12,14648
A4_k1_close_nearest,-1,2024-09-12 13:40:00+00:00,2024-09-12 13:39:00+00:00,21199.25,21285.5,2024-09-12 13:41:00+00:00,target,4.75,4.0,86.25,0.0463768115942029,0.05507246376811594,0.08985507246376812,-0.34492753623188405,8.0,21285.0,21227.25,14561,14644,21194.75,2024-09-12,14650
A4_k1_close_nearest,-1,2024-09-12 14:20:00+00:00,2024-09-12 14:19:00+00:00,21271.75,21285.5,2024-09-12 14:20:00+00:00,stop,-13.5,-14.5,13.75,-1.0545454545454545,-0.9818181818181818,0.6,-1.1818181818181819,-29.0,21285.0,21282.5,14561,14576,21194.75,2024-09-12,14658
A4_k1_close_nearest,1,2024-09-12 15:05:00+00:00,2024-09-12 15:04:00+00:00,21255.75,21040.0,2024-09-12 15:13:00+00:00,target,53.0,52.25,215.75,0.2421784472769409,0.24565469293163383,0.34762456546929316,-0.013904982618771726,104.5,21040.5,21201.5,14439,14662,21308.5,2024-09-12,14667
A4_k1_close_nearest,1,2024-09-13 13:35:00+00:00,2024-09-13 13:34:00+00:00,21390.0,21127.25,2024-09-13 13:36:00+00:00,target,11.25,10.5,262.75,0.039961941008563276,0.04281636536631779,0.06279733587059944,-0.037107516650808754,21.0,21127.75,21344.0,14653,14728,21401.0,2024-09-13,14925
A4_k1_close_nearest,-1,2024-09-13 13:40:00+00:00,2024-09-13 13:39:00+00:00,21413.0,21431.5,2024-09-13 13:43:00+00:00,stop,-18.25,-19.25,18.5,-1.0405405405405406,-0.9864864864864865,0.8648648648648649,-1.4189189189189189,-38.5,21431.0,21420.75,14831,14880,21355.0,2024-09-13,14926
A4_k1_close_nearest,-1,2024-09-16 13:30:00+00:00,2024-09-16 13:29:00+00:00,21377.25,21520.0,2024-09-16 13:30:00+00:00,target,13.75,13.0,142.75,0.09106830122591944,0.09632224168126094,0.2171628721541156,-0.043782837127845885,26.0,21519.5,21379.5,14977,15198,21363.75,2024-09-16,15200
A4_k1_close_nearest,-1,2024-09-16 14:00:00+00:00,2024-09-16 13:59:00+00:00,21371.0,21520.0,2024-09-16 14:03:00+00:00,target,7.5,6.75,149.0,0.04530201342281879,0.050335570469798654,0.1593959731543624,-0.18288590604026847,13.5,21519.5,21402.75,14977,15185,21363.75,2024-09-16,15206
A4_k1_close_nearest,1,2024-09-16 14:25:00+00:00,2024-09-16 14:24:00+00:00,21348.5,21268.75,2024-09-16 14:34:00+00:00,stop,-79.5,-80.5,79.75,-1.0094043887147335,-0.9968652037617555,0.08150470219435736,-1.2758620689655173,-161.0,21269.25,21347.25,15202,15207,21406.5,2024-09-16,15211
A4_k1_close_nearest,1,2024-09-16 15:05:00+00:00,2024-09-16 15:04:00+00:00,21265.5,21241.0,2024-09-16 15:12:00+00:00,target,50.25,49.5,24.5,2.020408163265306,2.0510204081632653,2.2244897959183674,-0.2755102040816326,99.0,21241.5,21258.25,15214,15216,21315.5,2024-09-16,15219
A4_k1_close_nearest,1,2024-09-17 13:40:00+00:00,2024-09-17 13:39:00+00:00,21487.75,21241.0,2024-09-17 14:12:00+00:00,target,34.0,33.25,246.75,0.1347517730496454,0.13779128672745694,0.15704154002026344,-0.28368794326241137,66.5,21241.5,21471.5,15214,15465,21521.5,2024-09-17,15478
A4_k1_close_nearest,1,2024-09-17 14:25:00+00:00,2024-09-17 14:24:00+00:00,21502.5,21241.0,2024-09-17 14:44:00+00:00,target,24.25,23.5,261.5,0.08986615678776291,0.09273422562141491,0.09369024856596558,-0.1615678776290631,47.0,21241.5,21483.0,15214,15485,21526.5,2024-09-17,15487
A4_k1_close_nearest,1,2024-09-17 15:00:00+00:00,2024-09-17 14:59:00+00:00,21477.75,21241.0,2024-09-17 16:00:00+00:00,time,4.5,3.5,236.75,0.014783526927138331,0.01900739176346357,0.191129883843717,-0.12565997888067582,7.0,21241.5,21460.25,15214,15490,21536.25,2024-09-17,15494
A4_k1_close_nearest,-1,2024-09-18 13:30:00+00:00,2024-09-18 13:29:00+00:00,21436.5,21558.5,2024-09-18 13:30:00+00:00,target,11.0,10.25,122.0,0.08401639344262295,0.09016393442622951,0.14344262295081966,-0.05122950819672131,20.5,21558.0,21442.0,15492,15747,21425.75,2024-09-18,15752
A4_k1_close_nearest,1,2024-09-18 13:40:00+00:00,2024-09-18 13:39:00+00:00,21386.0,21283.25,2024-09-18 16:00:00+00:00,time,-82.5,-83.5,102.75,-0.8126520681265207,-0.8029197080291971,0.43795620437956206,-0.9391727493917275,-167.0,21283.75,21377.75,15528,15738,21442.0,2024-09-18,15754
A4_k1_close_nearest,1,2024-09-19 13:55:00+00:00,2024-09-19 13:54:00+00:00,21707.75,21266.25,2024-09-19 14:05:00+00:00,target,38.5,37.75,441.5,0.0855039637599094,0.08720271800679502,0.09229898074745187,-0.01868629671574179,75.5,21266.75,21671.5,15828,15988,21746.0,2024-09-19,16033
A4_k1_close_nearest,1,2024-09-20 14:05:00+00:00,2024-09-20 14:04:00+00:00,21725.5,21347.75,2024-09-20 16:00:00+00:00,time,-44.75,-45.75,377.75,-0.12111184645929848,-0.1184645929847783,0.01786896095301125,-0.42223692918596956,-91.5,21348.25,21696.0,15861,16282,21858.25,2024-09-20,16311
A4_k1_close_nearest,1,2024-09-23 13:30:00+00:00,2024-09-23 13:29:00+00:00,21783.0,21565.5,2024-09-23 13:49:00+00:00,target,22.0,21.25,217.5,0.09770114942528736,0.10114942528735632,0.1103448275862069,-0.20804597701149424,42.5,21566.0,21765.25,16326,16567,21804.75,2024-09-23,16580
A4_k1_close_nearest,-1,2024-09-23 13:55:00+00:00,2024-09-23 13:54:00+00:00,21785.75,21870.5,2024-09-23 14:00:00+00:00,target,17.75,17.0,84.75,0.20058997050147492,0.20943952802359883,0.4218289085545723,-0.15634218289085547,34.0,21870.0,21808.25,16458,16500,21768.25,2024-09-23,16585
A4_k1_close_nearest,-1,2024-09-23 14:25:00+00:00,2024-09-23 14:24:00+00:00,21810.25,21870.5,2024-09-23 16:00:00+00:00,time,-0.75,-1.75,60.25,-0.029045643153526972,-0.012448132780082987,0.950207468879668,-0.37344398340248963,-3.5,21870.0,21812.0,16458,16585,21737.75,2024-09-23,16591
A4_k1_close_nearest,1,2024-09-24 13:35:00+00:00,2024-09-24 13:34:00+00:00,21826.25,21660.5,2024-09-24 14:41:00+00:00,stop,-165.5,-166.5,165.75,-1.004524886877828,-0.9984917043740573,0.05580693815987934,-1.0150829562594268,-333.0,21661.0,21813.0,16506,16850,21861.5,2024-09-24,16857
A4_k1_close_nearest,-1,2024-09-24 15:30:00+00:00,2024-09-24 15:29:00+00:00,21821.0,21885.75,2024-09-24 15:52:00+00:00,stop,-64.5,-65.5,64.75,-1.0115830115830116,-0.9961389961389961,0.04633204633204633,-1.057915057915058,-131.0,21885.25,21830.25,16795,16860,21756.5,2024-09-24,16880
A4_k1_close_nearest,-1,2024-09-25 13:35:00+00:00,2024-09-25 13:34:00+00:00,21892.0,21921.25,2024-09-25 13:56:00+00:00,stop,-29.0,-30.0,29.25,-1.0256410256410255,-0.9914529914529915,1.4188034188034189,-1.2136752136752136,-60.0,21920.75,21898.5,16886,16960,21845.25,2024-09-25,17133
A4_k1_close_nearest,1,2024-09-25 15:15:00+00:00,2024-09-25 15:14:00+00:00,21926.75,21657.5,2024-09-25 16:00:00+00:00,time,-14.0,-15.0,269.25,-0.055710306406685235,-0.051996285979572884,0.07799442896935933,-0.1541318477251625,-30.0,21658.0,21924.0,16871,17151,21955.5,2024-09-25,17153
A4_k1_close_nearest,1,2024-09-26 13:40:00+00:00,2024-09-26 13:39:00+00:00,22152.25,21769.25,2024-09-26 16:00:00+00:00,time,-125.25,-126.25,383.0,-0.32963446475195823,-0.32702349869451697,0.01370757180156658,-0.6742819843342036,-252.5,21769.75,22141.5,17057,17325,22243.75,2024-09-26,17410
A4_k1_close_nearest,1,2024-09-27 13:30:00+00:00,2024-09-27 13:29:00+00:00,22083.5,21893.5,2024-09-27 16:00:00+00:00,time,-141.5,-142.5,190.0,-0.75,-0.7447368421052631,0.02894736842105263,-0.7947368421052632,-285.0,21894.0,22077.75,17427,17682,22098.5,2024-09-27,17684
A4_k1_close_nearest,-1,2024-09-30 13:40:00+00:00,2024-09-30 13:39:00+00:00,21947.75,22102.5,2024-09-30 14:15:00+00:00,target,79.75,79.0,154.75,0.5105008077544426,0.5153473344103393,0.5735056542810986,-0.14378029079159935,158.0,22102.0,21953.75,17676,17892,21868.25,2024-09-30,17962
A4_k1_close_nearest,1,2024-09-30 14:50:00+00:00,2024-09-30 14:49:00+00:00,21887.0,21833.0,2024-09-30 15:07:00+00:00,target,29.25,28.5,54.0,0.5277777777777778,0.5416666666666666,0.6111111111111112,-0.17592592592592593,57.0,21833.5,21870.5,17972,17974,21916.0,2024-09-30,17976
A4_k1_close_nearest,-1,2024-09-30 15:10:00+00:00,2024-09-30 15:09:00+00:00,21883.25,22102.5,2024-09-30 16:00:00+00:00,time,-30.5,-31.5,219.25,-0.14367160775370583,-0.13911060433295325,0.04561003420752566,-0.26225769669327254,-63.0,22102.0,21916.0,17676,17974,21870.5,2024-09-30,17980
A4_k1_close_nearest,1,2024-10-02 13:30:00+00:00,2024-10-02 13:29:00+00:00,21649.25,21549.5,2024-10-02 13:43:00+00:00,stop,-99.5,-100.5,99.75,-1.0075187969924813,-0.9974937343358395,0.23809523809523808,-1.0526315789473684,-201.0,21550.0,21630.0,18284,18484,21717.5,2024-10-02,18512
A4_k1_close_nearest,-1,2024-10-02 14:05:00+00:00,2024-10-02 14:04:00+00:00,21658.75,21993.25,2024-10-02 16:00:00+00:00,time,-107.75,-108.75,334.5,-0.3251121076233184,-0.3221225710014948,0.07473841554559044,-0.40881913303437967,-217.5,21992.75,21673.0,18224,18513,21550.0,2024-10-02,18519
A4_k1_close_nearest,1,2024-10-03 13:30:00+00:00,2024-10-03 13:29:00+00:00,21618.75,21539.0,2024-10-03 13:32:00+00:00,target,22.75,22.0,79.75,0.27586206896551724,0.2852664576802508,0.3761755485893417,-0.22884012539184953,44.0,21539.5,21608.75,18516,18745,21641.25,2024-10-03,18788
A4_k1_close_nearest,1,2024-10-03 13:35:00+00:00,2024-10-03 13:34:00+00:00,21682.25,21539.0,2024-10-03 13:35:00+00:00,target,-40.75,-1.25,143.25,-0.008726003490401396,-0.2844677137870855,0.04363001745200698,-0.05410122164048865,-2.5,21539.5,21603.75,18516,18735,21641.25,2024-10-03,18789
A4_k1_close_nearest,-1,2024-10-03 13:45:00+00:00,2024-10-03 13:44:00+00:00,21698.25,21796.0,2024-10-03 14:04:00+00:00,stop,-97.5,-98.5,97.75,-1.0076726342710998,-0.9974424552429667,0.16879795396419436,-1.0255754475703325,-197.0,21795.5,21702.0,18534,18642,21608.75,2024-10-03,18791
A4_k1_close_nearest,1,2024-10-03 14:25:00+00:00,2024-10-03 14:24:00+00:00,21675.5,21539.0,2024-10-03 14:33:00+00:00,target,37.0,36.25,136.5,0.26556776556776557,0.27106227106227104,0.4340659340659341,-0.27472527472527475,72.5,21539.5,21654.75,18516,18791,21712.25,2024-10-03,18799
A4_k1_close_nearest,1,2024-10-03 14:35:00+00:00,2024-10-03 14:34:00+00:00,21719.75,21539.0,2024-10-03 16:00:00+00:00,time,26.75,25.75,180.75,0.14246196403872752,0.1479944674965422,0.2544951590594744,-0.5587828492392808,51.5,21539.5,21642.25,18516,18799,21821.0,2024-10-03,18801
A4_k1_close_nearest,1,2024-10-04 14:15:00+00:00,2024-10-04 14:14:00+00:00,21773.5,21556.5,2024-10-04 16:00:00+00:00,time,74.25,73.25,217.0,0.33755760368663595,0.3421658986175115,0.42857142857142855,-0.22580645161290322,146.5,21557.0,21721.25,18720,19021,21969.0,2024-10-04,19073
A4_k1_close_nearest,-1,2024-10-07 13:30:00+00:00,2024-10-07 13:29:00+00:00,21843.0,21974.5,2024-10-07 13:44:00+00:00,target,24.75,24.0,131.5,0.18250950570342206,0.188212927756654,0.2262357414448669,-0.20342205323193915,48.0,21974.0,21851.25,19161,19337,21818.5,2024-10-07,19340
A4_k1_close_nearest,1,2024-10-07 13:50:00+00:00,2024-10-07 13:49:00+00:00,21840.75,21646.75,2024-10-07 14:05:00+00:00,target,10.75,10.0,194.0,0.05154639175257732,0.055412371134020616,0.08505154639175258,-0.23711340206185566,20.0,21647.25,21808.25,18882,19324,21851.25,2024-10-07,19344
A4_k1_close_nearest,-1,2024-10-07 14:20:00+00:00,2024-10-07 14:19:00+00:00,21874.75,21974.5,2024-10-07 16:00:00+00:00,time,18.75,17.75,99.75,0.17794486215538846,0.18796992481203006,0.49373433583959897,-0.19047619047619047,35.5,21974.0,21880.0,19161,19273,21818.5,2024-10-07,19350
A4_k1_close_nearest,-1,2024-10-08 13:30:00+00:00,2024-10-08 13:29:00+00:00,21809.25,21974.5,2024-10-08 14:47:00+00:00,stop,-165.0,-166.0,165.25,-1.0045385779122542,-0.9984871406959153,0.2042360060514372,-1.0347957639939485,-332.0,21974.0,21810.0,19161,19599,21762.0,2024-10-08,19616
A4_k1_close_nearest,1,2024-10-09 13:30:00+00:00,2024-10-09 13:29:00+00:00,21988.5,21608.0,2024-10-09 14:07:00+00:00,target,18.5,17.75,380.5,0.04664914586070959,0.04862023653088042,0.059789750328515114,-0.11629434954007885,35.5,21608.5,21985.75,19437,19890,22006.75,2024-10-09,19892
A4_k1_close_nearest,-1,2024-10-09 14:10:00+00:00,2024-10-09 14:09:00+00:00,21991.0,22036.0,2024-10-09 14:20:00+00:00,stop,-44.75,-45.75,45.0,-1.0166666666666666,-0.9944444444444445,0.0,-1.1444444444444444,-91.5,22035.5,22006.75,19693,19890,21985.75,2024-10-09,19900
A4_k1_close_nearest,-1,2024-10-10 13:35:00+00:00,2024-10-10 13:34:00+00:00,22081.5,22188.75,2024-10-10 13:48:00+00:00,target,53.5,52.75,107.25,0.49184149184149184,0.4988344988344988,0.5827505827505828,-0.09324009324009325,105.5,22188.25,22091.0,19969,20163,22028.25,2024-10-10,20169
A4_k1_close_nearest,-1,2024-10-10 14:10:00+00:00,2024-10-10 14:09:00+00:00,22091.25,22188.75,2024-10-10 16:00:00+00:00,time,-89.25,-90.25,97.5,-0.9256410256410257,-0.9153846153846154,0.2564102564102564,-1.041025641025641,-180.5,22188.25,22096.0,19969,20169,22046.0,2024-10-10,20176
A4_k1_close_nearest,-1,2024-10-11 14:05:00+00:00,2024-10-11 14:04:00+00:00,22067.25,22179.75,2024-10-11 14:05:00+00:00,target,2.75,2.0,112.5,0.017777777777777778,0.024444444444444446,0.057777777777777775,-0.07111111111111111,4.0,22179.25,22085.75,20218,20439,22064.75,2024-10-11,20451
A4_k1_close_nearest,-1,2024-10-11 14:25:00+00:00,2024-10-11 14:24:00+00:00,22152.0,22179.75,2024-10-11 14:26:00+00:00,stop,-27.5,-28.5,27.75,-1.027027027027027,-0.990990990990991,0.26126126126126126,-1.1711711711711712,-57.0,22179.25,22159.75,20218,20334,22064.75,2024-10-11,20455
A4_k1_close_nearest,1,2024-10-14 14:55:00+00:00,2024-10-14 14:54:00+00:00,22307.75,22088.0,2024-10-14 16:00:00+00:00,time,-17.5,-18.5,219.75,-0.08418657565415244,-0.07963594994311718,0.005688282138794084,-0.3492605233219568,-37.0,22088.5,22298.0,20584,20730,22386.0,2024-10-14,20737
A4_k1_close_nearest,1,2024-10-15 14:15:00+00:00,2024-10-15 14:14:00+00:00,22289.0,22088.0,2024-10-15 14:37:00+00:00,stop,-200.75,-201.75,201.0,-1.0037313432835822,-0.9987562189054726,0.014925373134328358,-1.0398009950248757,-403.5,22088.5,22280.5,20584,20954,22372.75,2024-10-15,21005
A4_k1_close_nearest,1,2024-10-16 13:30:00+00:00,2024-10-16 13:29:00+00:00,22059.25,21959.5,2024-10-16 13:44:00+00:00,stop,-99.5,-100.5,99.75,-1.0075187969924813,-0.9974937343358395,0.042606516290726815,-1.117794486215539,-201.0,21960.0,22055.0,21070,21266,22085.0,2024-10-16,21272
A4_k1_close_nearest,-1,2024-10-16 15:15:00+00:00,2024-10-16 15:14:00+00:00,22010.5,22365.75,2024-10-16 16:00:00+00:00,time,29.75,28.75,355.25,0.08092892329345532,0.08374384236453201,0.09711470795214637,-0.06896551724137931,57.5,22365.25,22013.5,20998,21289,21951.75,2024-10-16,21293
A4_k1_close_nearest,1,2024-10-17 14:15:00+00:00,2024-10-17 14:14:00+00:00,22120.75,21982.25,2024-10-17 15:59:00+00:00,target,90.5,89.75,138.5,0.648014440433213,0.6534296028880866,0.6949458483754513,-0.3285198555956679,179.5,21982.75,22076.75,21390,21555,22211.0,2024-10-17,21557
A4_k1_close_nearest,1,2024-10-18 13:30:00+00:00,2024-10-18 13:29:00+00:00,22172.5,21982.25,2024-10-18 13:45:00+00:00,target,43.5,42.75,190.25,0.22470433639947437,0.22864651773981604,0.2352168199737188,-0.17608409986859397,85.5,21982.75,22168.5,21390,21811,22215.75,2024-10-18,21824
A4_k1_close_nearest,-1,2024-10-18 13:50:00+00:00,2024-10-18 13:49:00+00:00,22158.5,22235.5,2024-10-18 13:50:00+00:00,target,-19.5,-1.25,77.0,-0.016233766233766232,-0.2532467532467532,0.06493506493506493,-0.17857142857142858,-2.5,22235.0,22215.75,21579,21822,22178.25,2024-10-18,21828
A4_k1_close_nearest,1,2024-10-18 14:40:00+00:00,2024-10-18 14:39:00+00:00,22193.25,21982.25,2024-10-18 15:31:00+00:00,target,36.25,35.5,211.0,0.16824644549763032,0.17180094786729858,0.21208530805687204,-0.16824644549763032,71.0,21982.75,22180.0,21390,21836,22229.25,2024-10-18,21838
A4_k1_close_nearest,-1,2024-10-21 13:35:00+00:00,2024-10-21 13:34:00+00:00,22149.75,22238.5,2024-10-21 14:06:00+00:00,stop,-88.5,-89.5,88.75,-1.008450704225352,-0.9971830985915493,0.061971830985915494,-1.0140845070422535,-179.0,22238.0,22167.0,21849,22031,22102.0,2024-10-21,22101
