session,c0,p1530,p1600,r_rod,side,gross,pnl,traded,always_long_pnl,r_onfh,onfh_pnl,notional
2025-05-22,21148.75,21324.25,21183.75,0.008298362787398705,1,-281.0,-283.0,True,-283.0,0.006513387316035235,-283.0,42648.5
2025-05-23,21183.75,21014.25,20978.75,-0.008001416179854837,-1,71.0,69.0,True,-73.0,-0.013996577565350776,69.0,42028.5
2025-05-27,21284.5,21436.5,21465.75,0.007141346989593345,1,58.5,56.5,True,56.5,0.0005050623693299006,56.5,42873.0
2025-05-28,21465.75,21458.25,21372.75,-0.00034939380175391666,-1,171.0,169.0,True,-173.0,4.658584023387036e-05,-173.0,42916.5
2025-05-29,21372.75,21370.75,21411.75,-9.357710168322875e-05,-1,-82.0,-84.0,True,80.0,0.006796037009743738,80.0,42741.5
2025-05-30,21411.75,21387.25,21369.5,-0.0011442315551041249,-1,35.5,33.5,True,-37.5,-0.007087230142328371,33.5,42774.5
2025-06-02,21369.5,21531.5,21533.25,0.007580898008844317,1,3.5,1.5,True,1.5,-0.0028779335033576325,-5.5,43063.0
2025-06-03,21533.25,21713.0,21704.0,0.008347555524595762,1,-18.0,-20.0,True,-20.0,0.002600629259401188,-20.0,43426.0
2025-06-04,21704.0,21784.5,21757.5,0.0037089937338739,1,-54.0,-56.0,True,-56.0,0.00209638776262433,-56.0,43569.0
2025-06-05,21757.5,21575.0,21587.5,-0.008387912214179005,-1,-25.0,-27.0,True,23.0,-0.0015511892450879028,-27.0,43150.0
2025-06-06,21587.5,21808.75,21789.5,0.010248986682107608,1,-38.5,-40.5,True,-40.5,0.011696583671106042,-40.5,43617.5
2025-06-09,21789.5,21856.75,21818.5,0.0030863489295303026,1,-76.5,-78.5,True,-78.5,-0.00011473416094909261,74.5,43713.5
2025-06-10,21818.5,21967.75,21964.75,0.006840525242340245,1,-6.0,-8.0,True,-8.0,0.0017989320989069135,-8.0,43935.5
2025-06-11,21964.75,21850.25,21887.75,-0.0052128979387428,-1,-75.0,-77.0,True,73.0,0.0007056761401791345,73.0,43700.5
2025-06-12,21887.75,21936.0,21936.75,0.002204429418281917,1,1.5,-0.5,True,-0.5,-0.0013934735182922209,-3.5,43872.0
2025-06-13,21936.75,21633.25,21652.25,-0.013835230834102541,-1,-38.0,-40.0,True,36.0,-0.00936784163561144,-40.0,43266.5
2025-06-16,21652.25,21940.5,21948.5,0.013312704222425031,1,16.0,14.0,True,14.0,0.012723850870002051,14.0,43881.0
2025-06-17,21948.5,21761.5,21730.5,-0.008519944415335878,-1,62.0,60.0,True,-64.0,-0.003587944506458274,60.0,43523.0
2025-06-18,21730.5,21922.25,21948.5,0.008824003129242364,1,52.5,50.5,True,50.5,0.01244794183290776,50.5,43844.5
2025-06-20,21704.25,21813.5,21842.75,0.005033576373290938,1,58.5,56.5,True,56.5,0.014478731124088595,56.5,43627.0
2025-06-23,21842.75,22055.5,22073.0,0.009740073937576588,1,35.0,33.0,True,33.0,0.003776996944066191,33.0,44111.0
2025-06-24,22073.0,22421.5,22405.25,0.01578851991120378,1,-32.5,-34.5,True,-34.5,0.009978253975445162,-34.5,44843.0
2025-06-25,22405.25,22440.75,22463.0,0.0015844500730854971,1,44.5,42.5,True,42.5,0.00523314848082479,42.5,44881.5
2025-06-26,22463.0,22671.0,22673.25,0.00925967145973372,1,4.5,2.5,True,2.5,0.003605929751146375,2.5,45342.0
2025-06-27,22673.25,22671.25,22752.0,-8.820967439604477e-05,-1,-161.5,-163.5,True,159.5,0.004024566394319251,159.5,45342.5
2025-06-30,22752.0,22877.25,22885.75,0.005505010548523259,1,17.0,15.0,True,15.0,0.0032964135021096297,15.0,45754.5
2025-07-01,22885.75,22725.75,22693.0,-0.006991250013654748,-1,65.5,63.5,True,-67.5,-0.004522464852582897,63.5,45451.5
2025-07-02,22693.0,22824.25,22844.75,0.005783721852553603,1,41.0,39.0,True,39.0,0.0006059137178866525,39.0,45648.5
2025-07-07,22904.5,22847.0,22883.75,-0.002510423715863741,-1,-73.5,-75.5,True,71.5,0.0017791263725468465,71.5,45694.0
2025-07-08,22883.75,22890.25,22891.75,0.0002840443546183735,1,3.0,1.0,True,1.0,-0.00010924782869936589,-5.0,45780.5
2025-07-09,22891.75,23036.75,23051.0,0.006334159686349983,1,28.5,26.5,True,26.5,0.008463747856760628,26.5,46073.5
2025-07-10,23051.0,23028.75,23015.0,-0.0009652509652510188,-1,27.5,25.5,True,-29.5,-0.003947767992711793,25.5,46057.5
2025-07-11,23015.0,22980.0,22955.25,-0.0015207473386921189,-1,49.5,47.5,True,-51.5,-0.0022159461220943033,47.5,45960.0
2025-07-14,22955.25,23042.25,23034.5,0.0037899826836997885,1,-15.5,-17.5,True,-17.5,-0.0018949913418498943,13.5,46084.5
2025-07-15,23034.5,23088.5,23052.0,0.0023443096225226334,1,-73.0,-75.0,True,-75.0,0.0044932601098353064,-75.0,46177.0
2025-07-16,23052.0,23072.0,23074.5,0.0008676036786396946,1,5.0,3.0,True,3.0,-0.0036547804962693275,-7.0,46144.0
2025-07-17,23074.5,23261.75,23257.75,0.008115018743634739,1,-8.0,-10.0,True,-10.0,0.003272010227740596,-10.0,46523.5
2025-07-18,23257.75,23212.5,23226.75,-0.0019455880297964967,-1,-28.5,-30.5,True,26.5,7.524373595901857e-05,26.5,46425.0
2025-07-21,23226.75,23368.75,23344.25,0.006113640522242614,1,-49.0,-51.0,True,-51.0,0.006404253716081776,-51.0,46737.5
